STATE,SIC,ENTRSIZE,FIRM,ESTB,EMPL,EMPLFL,PAYR,PAYRFL,RCPT,RCPTFL,STATEDSCR,SICDSCR,ENTRSIZEDSCR
00,70--,30,1455,12726,1446118,,39557244,,97753860,,United States,SERVICES,"1,000-1,499 employees"
00,70--,31,1225,18814,1818317,,50395812,,123938003,,United States,SERVICES,"1,500-2,499 employees"
00,70--,32,2076,117525,11034292,,319129570,,853543361,,United States,SERVICES,"2,500 + employees"
00,99--,01,31204,31204,26126,,575553,,2492245,,United States,NONCLASSIFIABLE ESTABLISHMENTS,Total
00,99--,02,23581,23581,0,,348025,,1555722,,United States,NONCLASSIFIABLE ESTABLISHMENTS,0 employees
00,99--,03,6161,6161,10606,,105912,,515617,,United States,NONCLASSIFIABLE ESTABLISHMENTS,1-4 employees
00,99--,04,1072,1072,6868,,58823,,225573,,United States,NONCLASSIFIABLE ESTABLISHMENTS,5-9 employees
00,99--,06,210,210,2399,,17457,,55039,,United States,NONCLASSIFIABLE ESTABLISHMENTS,10-14 employees
00,99--,07,64,64,1062,,8443,,27287,,United States,NONCLASSIFIABLE ESTABLISHMENTS,15-19 employees
00,99--,08,31088,31088,20935,,538660,,2379238,,United States,NONCLASSIFIABLE ESTABLISHMENTS,< 20 employees
00,99--,10,37,37,805,,5470,,16769,,United States,NONCLASSIFIABLE ESTABLISHMENTS,20-24 employees
00,99--,11,23,23,618,,5141,,15540,,United States,NONCLASSIFIABLE ESTABLISHMENTS,25-29 employees
00,99--,12,16,16,496,,3437,,10986,,United States,NONCLASSIFIABLE ESTABLISHMENTS,30-34 employees
00,99--,13,10,10,360,,2844,,7023,,United States,NONCLASSIFIABLE ESTABLISHMENTS,35-39 employees
00,99--,14,5,5,211,,1675,,5353,,United States,NONCLASSIFIABLE ESTABLISHMENTS,40-44 employees
00,99--,15,3,3,135,,937,,1759,,United States,NONCLASSIFIABLE ESTABLISHMENTS,45-49 employees
00,99--,16,3,3,157,,192,,614,,United States,NONCLASSIFIABLE ESTABLISHMENTS,50-54 employees
00,99--,17,2,2,0,[c],0,(D),0,(D),United States,NONCLASSIFIABLE ESTABLISHMENTS,55-59 employees
00,99--,18,2,2,0,[c],0,(D),0,(D),United States,NONCLASSIFIABLE ESTABLISHMENTS,60-64 employees
00,99--,19,2,2,0,[c],0,(D),0,(D),United States,NONCLASSIFIABLE ESTABLISHMENTS,65-69 employees
00,99--,20,2,2,0,[c],0,(D),0,(D),United States,NONCLASSIFIABLE ESTABLISHMENTS,70-74 employees
00,99--,21,2,2,0,[c],0,(D),0,(D),United States,NONCLASSIFIABLE ESTABLISHMENTS,75-79 employees
00,99--,22,1,1,0,[b],0,(D),0,(D),United States,NONCLASSIFIABLE ESTABLISHMENTS,80-84 employees
00,99--,23,1,1,0,[b],0,(D),0,(D),United States,NONCLASSIFIABLE ESTABLISHMENTS,85-89 employees
00,99--,24,1,1,0,[b],0,(D),0,(D),United States,NONCLASSIFIABLE ESTABLISHMENTS,90-94 employees
00,99--,27,31203,31203,0,[k],0,(D),0,(D),United States,NONCLASSIFIABLE ESTABLISHMENTS,< 500 employees
00,99--,29,1,1,0,[f],0,(D),0,(D),United States,NONCLASSIFIABLE ESTABLISHMENTS,500-999 employees
01,----,01,81273,100281,1591179,,38286942,,234009692,,Alabama,TOTAL OVER ALL INDUSTRIES,Total
01,----,02,8909,8918,0,,323434,,2111664,,Alabama,TOTAL OVER ALL INDUSTRIES,0 employees
01,----,03,36835,36873,79593,,1416024,,10115433,,Alabama,TOTAL OVER ALL INDUSTRIES,1-4 employees
01,----,04,15128,15296,99117,,1917619,,10503006,,Alabama,TOTAL OVER ALL INDUSTRIES,5-9 employees
01,----,06,5929,6243,68572,,1397268,,6963376,,Alabama,TOTAL OVER ALL INDUSTRIES,10-14 employees
01,----,07,3083,3374,50987,,1088934,,5400242,,Alabama,TOTAL OVER ALL INDUSTRIES,15-19 employees
01,----,08,69884,70704,298269,,6143279,,35093721,,Alabama,TOTAL OVER ALL INDUSTRIES,< 20 employees
01,----,10,1812,2073,38625,,831852,,4355060,,Alabama,TOTAL OVER ALL INDUSTRIES,20-24 employees
01,----,11,1212,1467,31488,,711044,,4044705,,Alabama,TOTAL OVER ALL INDUSTRIES,25-29 employees
01,----,12,919,1150,27818,,606641,,3025705,,Alabama,TOTAL OVER ALL INDUSTRIES,30-34 employees
01,----,13,718,921,25159,,544475,,3200388,,Alabama,TOTAL OVER ALL INDUSTRIES,35-39 employees
01,----,14,515,733,19973,,446598,,2397325,,Alabama,TOTAL OVER ALL INDUSTRIES,40-44 employees
01,----,15,424,601,18661,,405678,,2197359,,Alabama,TOTAL OVER ALL INDUSTRIES,45-49 employees
01,----,16,359,562,16898,,360331,,2096134,,Alabama,TOTAL OVER ALL INDUSTRIES,50-54 employees
01,----,17,278,419,14046,,334066,,1975827,,Alabama,TOTAL OVER ALL INDUSTRIES,55-59 employees
01,----,18,262,417,14766,,349076,,2002770,,Alabama,TOTAL OVER ALL INDUSTRIES,60-64 employees
01,----,19,206,378,12496,,276744,,1652702,,Alabama,TOTAL OVER ALL INDUSTRIES,65-69 employees
01,----,20,183,304,11650,,260753,,1369515,,Alabama,TOTAL OVER ALL INDUSTRIES,70-74 employees
01,----,21,163,284,10485,,205654,,1148694,,Alabama,TOTAL OVER ALL INDUSTRIES,75-79 employees
01,----,22,143,267,10031,,251254,,1909818,,Alabama,TOTAL OVER ALL INDUSTRIES,80-84 employees
01,----,23,107,201,7693,,179146,,1023968,,Alabama,TOTAL OVER ALL INDUSTRIES,85-89 employees
01,----,24,96,227,7281,,165645,,1139697,,Alabama,TOTAL OVER ALL INDUSTRIES,90-94 employees
01,----,25,112,208,9109,,216201,,1127943,,Alabama,TOTAL OVER ALL INDUSTRIES,95-99 employees
01,----,27,79158,85755,791483,,17091776,,95895142,,Alabama,TOTAL OVER ALL INDUSTRIES,< 500 employees
01,----,29,468,1616,89872,,2193974,,11073705,,Alabama,TOTAL OVER ALL INDUSTRIES,500-999 employees
01,----,30,266,741,53980,,1265717,,6646220,,Alabama,TOTAL OVER ALL INDUSTRIES,"1,000-1,499 employees"
01,----,31,285,1521,88320,,2450251,,17361661,,Alabama,TOTAL OVER ALL INDUSTRIES,"1,500-2,499 employees"
01,----,32,1096,10648,567524,,15285224,,103032964,,Alabama,TOTAL OVER ALL INDUSTRIES,"2,500 + employees"
01,07--,01,1595,1633,11149,,204752,,781574,,Alabama,"AG. SERVICES, FORESTRY, FISHING",Total
01,07--,02,226,226,0,[a],0,(D),0,(D),Alabama,"AG. SERVICES, FORESTRY, FISHING",0 employees
01,07--,03,781,781,0,[g],0,(D),0,(D),Alabama,"AG. SERVICES, FORESTRY, FISHING",1-4 employees
01,07--,04,308,309,2044,,30153,,113076,,Alabama,"AG. SERVICES, FORESTRY, FISHING",5-9 employees
01,07--,06,149,150,1748,,27248,,91692,,Alabama,"AG. SERVICES, FORESTRY, FISHING",10-14 employees
01,07--,07,50,50,841,,13486,,61848,,Alabama,"AG. SERVICES, FORESTRY, FISHING",15-19 employees
01,07--,08,1514,1516,0,[i],0,(D),0,(D),Alabama,"AG. SERVICES, FORESTRY, FISHING",< 20 employees
01,07--,10,25,25,545,,9060,,45111,,Alabama,"AG. SERVICES, FORESTRY, FISHING",20-24 employees
01,07--,11,10,10,274,,4253,,10661,,Alabama,"AG. SERVICES, FORESTRY, FISHING",25-29 employees
01,07--,12,4,4,0,[c],0,(D),0,(D),Alabama,"AG. SERVICES, FORESTRY, FISHING",30-34 employees
01,07--,13,5,5,187,,2633,,6989,,Alabama,"AG. SERVICES, FORESTRY, FISHING",35-39 employees
01,07--,14,4,4,0,[c],0,(D),0,(D),Alabama,"AG. SERVICES, FORESTRY, FISHING",40-44 employees
01,07--,15,2,2,0,[b],0,(D),0,(D),Alabama,"AG. SERVICES, FORESTRY, FISHING",45-49 employees
01,07--,16,2,2,0,[c],0,(D),0,(D),Alabama,"AG. SERVICES, FORESTRY, FISHING",50-54 employees
01,07--,17,1,1,0,[b],0,(D),0,(D),Alabama,"AG. SERVICES, FORESTRY, FISHING",55-59 employees
01,07--,18,1,1,0,[b],0,(D),0,(D),Alabama,"AG. SERVICES, FORESTRY, FISHING",60-64 employees
01,07--,20,1,1,0,[b],0,(D),0,(D),Alabama,"AG. SERVICES, FORESTRY, FISHING",70-74 employees
01,07--,22,1,1,0,[b],0,(D),0,(D),Alabama,"AG. SERVICES, FORESTRY, FISHING",80-84 employees
01,07--,23,2,3,0,[b],0,(D),0,(D),Alabama,"AG. SERVICES, FORESTRY, FISHING",85-89 employees
01,07--,27,1579,1582,8990,,154092,,629008,,Alabama,"AG. SERVICES, FORESTRY, FISHING",< 500 employees
01,07--,29,4,9,0,[c],0,(D),0,(D),Alabama,"AG. SERVICES, FORESTRY, FISHING",500-999 employees
01,07--,31,2,2,0,[c],0,(D),0,(D),Alabama,"AG. SERVICES, FORESTRY, FISHING","1,500-2,499 employees"
01,07--,32,10,40,1789,,39648,,109044,,Alabama,"AG. SERVICES, FORESTRY, FISHING","2,500 + employees"
01,10--,01,246,312,9876,,449722,,2474458,,Alabama,MINING,Total
01,10--,02,24,24,0,[a],0,(D),0,(D),Alabama,MINING,0 employees
01,10--,03,60,61,0,[c],0,(D),0,(D),Alabama,MINING,1-4 employees
01,10--,04,37,37,224,,7512,,44351,,Alabama,MINING,5-9 employees
01,10--,06,11,11,115,,2400,,11320,,Alabama,MINING,10-14 employees
01,10--,07,22,22,358,,9842,,50546,,Alabama,MINING,15-19 employees
01,10--,08,154,155,0,[f],0,(D),0,(D),Alabama,MINING,< 20 employees
01,10--,10,3,3,63,,2270,,9154,,Alabama,MINING,20-24 employees
01,10--,11,8,9,172,,6104,,42394,,Alabama,MINING,25-29 employees
01,10--,12,2,2,0,[b],0,(D),0,(D),Alabama,MINING,30-34 employees
01,10--,13,3,3,109,,3139,,10743,,Alabama,MINING,35-39 employees
01,10--,14,1,1,0,[a],0,(D),0,(D),Alabama,MINING,40-44 employees
01,10--,15,2,2,0,[b],0,(D),0,(D),Alabama,MINING,45-49 employees
01,10--,16,3,3,0,[c],0,(D),0,(D),Alabama,MINING,50-54 employees
01,10--,17,2,2,0,[b],0,(D),0,(D),Alabama,MINING,55-59 employees
01,10--,18,2,2,0,[c],0,(D),0,(D),Alabama,MINING,60-64 employees
01,10--,19,1,1,0,[b],0,(D),0,(D),Alabama,MINING,65-69 employees
01,10--,20,1,1,0,[a],0,(D),0,(D),Alabama,MINING,70-74 employees
01,10--,21,3,3,156,,3932,,8228,,Alabama,MINING,75-79 employees
01,10--,25,2,2,0,[c],0,(D),0,(D),Alabama,MINING,95-99 employees
01,10--,27,206,216,2709,,96625,,460888,,Alabama,MINING,< 500 employees
01,10--,29,3,3,0,[b],0,(D),0,(D),Alabama,MINING,500-999 employees
01,10--,30,8,12,455,,15335,,172503,,Alabama,MINING,"1,000-1,499 employees"
01,10--,31,8,18,0,[g],0,(D),0,(D),Alabama,MINING,"1,500-2,499 employees"
01,10--,32,21,63,4735,,230474,,1359702,,Alabama,MINING,"2,500 + employees"
01,15--,01,9787,9835,103274,,2507690,,12462194,,Alabama,CONSTRUCTION,Total
01,15--,02,1322,1322,0,,40367,,298427,,Alabama,CONSTRUCTION,0 employees
01,15--,03,4367,4367,9679,,165766,,1324190,,Alabama,CONSTRUCTION,1-4 employees
01,15--,04,1915,1915,12616,,216631,,1106750,,Alabama,CONSTRUCTION,5-9 employees
01,15--,06,701,701,8130,,156674,,721530,,Alabama,CONSTRUCTION,10-14 employees
01,15--,07,410,410,6838,,142854,,664643,,Alabama,CONSTRUCTION,15-19 employees
01,15--,08,8715,8715,37263,,722292,,4115540,,Alabama,CONSTRUCTION,< 20 employees
01,15--,10,230,230,4996,,113332,,459082,,Alabama,CONSTRUCTION,20-24 employees
01,15--,11,151,151,4029,,103684,,489071,,Alabama,CONSTRUCTION,25-29 employees
01,15--,12,126,127,3971,,91427,,404186,,Alabama,CONSTRUCTION,30-34 employees
01,15--,13,104,104,3830,,92250,,549808,,Alabama,CONSTRUCTION,35-39 employees
01,15--,14,69,71,2880,,73041,,344044,,Alabama,CONSTRUCTION,40-44 employees
01,15--,15,56,56,2644,,71203,,299340,,Alabama,CONSTRUCTION,45-49 employees
01,15--,16,34,35,1744,,45350,,207456,,Alabama,CONSTRUCTION,50-54 employees
01,15--,17,36,36,1913,,50591,,273684,,Alabama,CONSTRUCTION,55-59 employees
01,15--,18,31,31,1891,,51038,,204411,,Alabama,CONSTRUCTION,60-64 employees
01,15--,19,19,19,1269,,31935,,181120,,Alabama,CONSTRUCTION,65-69 employees
01,15--,20,18,18,1240,,29727,,134943,,Alabama,CONSTRUCTION,70-74 employees
01,15--,21,9,9,695,,18159,,149009,,Alabama,CONSTRUCTION,75-79 employees
01,15--,22,13,13,1047,,26628,,69597,,Alabama,CONSTRUCTION,80-84 employees
01,15--,23,12,12,999,,21401,,93736,,Alabama,CONSTRUCTION,85-89 employees
01,15--,24,9,9,788,,21369,,106182,,Alabama,CONSTRUCTION,90-94 employees
01,15--,25,10,10,975,,25200,,181337,,Alabama,CONSTRUCTION,95-99 employees
01,15--,27,9738,9754,87732,,2024604,,10291034,,Alabama,CONSTRUCTION,< 500 employees
01,15--,29,12,18,3992,,85601,,470115,,Alabama,CONSTRUCTION,500-999 employees
01,15--,30,6,6,2950,,74389,,565507,,Alabama,CONSTRUCTION,"1,000-1,499 employees"
01,15--,31,7,7,398,,9613,,69300,,Alabama,CONSTRUCTION,"1,500-2,499 employees"
01,15--,32,24,50,8202,,313483,,1066238,,Alabama,CONSTRUCTION,"2,500 + employees"
01,20--,01,6032,6684,377482,,10931205,,70103536,,Alabama,MANUFACTURING,Total
01,20--,02,477,477,0,,31968,,317602,,Alabama,MANUFACTURING,0 employees
01,20--,03,1711,1711,4011,,71205,,339780,,Alabama,MANUFACTURING,1-4 employees
01,20--,04,1085,1085,7237,,139436,,645067,,Alabama,MANUFACTURING,5-9 employees
01,20--,06,555,556,6538,,138790,,656301,,Alabama,MANUFACTURING,10-14 employees
01,20--,07,304,305,5089,,106152,,526959,,Alabama,MANUFACTURING,15-19 employees
01,20--,08,4132,4134,22875,,487551,,2485709,,Alabama,MANUFACTURING,< 20 employees
01,20--,10,222,223,4809,,114115,,499767,,Alabama,MANUFACTURING,20-24 employees
01,20--,11,141,141,3795,,87798,,436525,,Alabama,MANUFACTURING,25-29 employees
01,20--,12,98,100,3095,,80200,,355706,,Alabama,MANUFACTURING,30-34 employees
01,20--,13,88,89,3072,,67984,,286174,,Alabama,MANUFACTURING,35-39 employees
01,20--,14,74,75,2992,,64116,,282488,,Alabama,MANUFACTURING,40-44 employees
01,20--,15,66,67,3009,,72439,,278455,,Alabama,MANUFACTURING,45-49 employees
01,20--,16,59,61,2903,,72660,,397025,,Alabama,MANUFACTURING,50-54 employees
01,20--,17,43,45,2296,,60581,,247571,,Alabama,MANUFACTURING,55-59 employees
01,20--,18,46,48,2727,,64179,,302053,,Alabama,MANUFACTURING,60-64 employees
01,20--,19,40,44,2542,,61568,,315047,,Alabama,MANUFACTURING,65-69 employees
01,20--,20,32,39,2129,,49571,,196067,,Alabama,MANUFACTURING,70-74 employees
01,20--,21,27,29,1867,,39719,,183644,,Alabama,MANUFACTURING,75-79 employees
01,20--,22,26,29,1946,,54484,,488795,,Alabama,MANUFACTURING,80-84 employees
01,20--,23,18,19,1431,,34094,,167432,,Alabama,MANUFACTURING,85-89 employees
01,20--,24,14,16,1058,,26974,,101063,,Alabama,MANUFACTURING,90-94 employees
01,20--,25,24,26,2050,,47206,,226714,,Alabama,MANUFACTURING,95-99 employees
01,20--,27,5518,5657,114195,,2676557,,13993921,,Alabama,MANUFACTURING,< 500 employees
01,20--,29,107,169,28240,,710771,,4190162,,Alabama,MANUFACTURING,500-999 employees
01,20--,30,62,85,22713,,628406,,3698709,,Alabama,MANUFACTURING,"1,000-1,499 employees"
01,20--,31,77,159,29539,,838214,,5093183,,Alabama,MANUFACTURING,"1,500-2,499 employees"
01,20--,32,268,614,182795,,6077257,,43127561,,Alabama,MANUFACTURING,"2,500 + employees"
01,40--,01,3767,4936,90365,,3142272,,17428291,,Alabama,"TRANSPORTATION, COMM., UTILITIES",Total
01,40--,02,477,477,0,,12416,,72192,,Alabama,"TRANSPORTATION, COMM., UTILITIES",0 employees
01,40--,03,1673,1674,3418,,58341,,347550,,Alabama,"TRANSPORTATION, COMM., UTILITIES",1-4 employees
01,40--,04,535,539,3468,,65167,,301106,,Alabama,"TRANSPORTATION, COMM., UTILITIES",5-9 employees
01,40--,06,240,242,2775,,53657,,228280,,Alabama,"TRANSPORTATION, COMM., UTILITIES",10-14 employees
01,40--,07,130,132,2093,,39652,,148771,,Alabama,"TRANSPORTATION, COMM., UTILITIES",15-19 employees
01,40--,08,3055,3064,11754,,229233,,1097899,,Alabama,"TRANSPORTATION, COMM., UTILITIES",< 20 employees
01,40--,10,87,93,1832,,38550,,148893,,Alabama,"TRANSPORTATION, COMM., UTILITIES",20-24 employees
01,40--,11,54,61,1359,,30865,,129097,,Alabama,"TRANSPORTATION, COMM., UTILITIES",25-29 employees
01,40--,12,41,46,1228,,28336,,122551,,Alabama,"TRANSPORTATION, COMM., UTILITIES",30-34 employees
01,40--,13,29,33,964,,22066,,93535,,Alabama,"TRANSPORTATION, COMM., UTILITIES",35-39 employees
01,40--,14,22,31,756,,21857,,93410,,Alabama,"TRANSPORTATION, COMM., UTILITIES",40-44 employees
01,40--,15,23,24,988,,18910,,131709,,Alabama,"TRANSPORTATION, COMM., UTILITIES",45-49 employees
01,40--,16,14,14,623,,14596,,54619,,Alabama,"TRANSPORTATION, COMM., UTILITIES",50-54 employees
01,40--,17,13,16,596,,14009,,85677,,Alabama,"TRANSPORTATION, COMM., UTILITIES",55-59 employees
01,40--,18,18,22,930,,22810,,158105,,Alabama,"TRANSPORTATION, COMM., UTILITIES",60-64 employees
01,40--,19,15,26,866,,26080,,165427,,Alabama,"TRANSPORTATION, COMM., UTILITIES",65-69 employees
01,40--,20,14,17,821,,20165,,114842,,Alabama,"TRANSPORTATION, COMM., UTILITIES",70-74 employees
01,40--,21,10,10,509,,12392,,49831,,Alabama,"TRANSPORTATION, COMM., UTILITIES",75-79 employees
01,40--,22,6,6,0,[e],0,(D),0,(D),Alabama,"TRANSPORTATION, COMM., UTILITIES",80-84 employees
01,40--,23,4,11,0,[c],0,(D),0,(D),Alabama,"TRANSPORTATION, COMM., UTILITIES",85-89 employees
01,40--,24,4,6,262,,6612,,18402,,Alabama,"TRANSPORTATION, COMM., UTILITIES",90-94 employees
01,40--,25,8,12,567,,18016,,111427,,Alabama,"TRANSPORTATION, COMM., UTILITIES",95-99 employees
01,40--,27,3538,3710,34910,,808796,,3737491,,Alabama,"TRANSPORTATION, COMM., UTILITIES",< 500 employees
01,40--,29,63,122,7590,,214096,,965799,,Alabama,"TRANSPORTATION, COMM., UTILITIES",500-999 employees
01,40--,30,27,74,2739,,96040,,574003,,Alabama,"TRANSPORTATION, COMM., UTILITIES","1,000-1,499 employees"
01,40--,31,21,43,1441,,65868,,1996703,,Alabama,"TRANSPORTATION, COMM., UTILITIES","1,500-2,499 employees"
01,40--,32,118,987,43685,,1957472,,10154295,,Alabama,"TRANSPORTATION, COMM., UTILITIES","2,500 + employees"
01,50--,01,6258,7548,93682,,2807034,,43085385,,Alabama,WHOLESALE,Total
01,50--,02,423,423,0,,15271,,263844,,Alabama,WHOLESALE,0 employees
01,50--,03,2269,2269,5026,,126299,,2334557,,Alabama,WHOLESALE,1-4 employees
01,50--,04,1177,1199,7759,,200695,,2990974,,Alabama,WHOLESALE,5-9 employees
01,50--,06,560,583,6309,,173511,,2041381,,Alabama,WHOLESALE,10-14 employees
01,50--,07,295,323,4667,,128216,,1521899,,Alabama,WHOLESALE,15-19 employees
01,50--,08,4724,4797,23761,,643992,,9152655,,Alabama,WHOLESALE,< 20 employees
01,50--,10,198,229,3788,,112094,,1425414,,Alabama,WHOLESALE,20-24 employees
01,50--,11,148,188,3377,,96549,,1287078,,Alabama,WHOLESALE,25-29 employees
01,50--,12,87,106,2175,,61111,,561305,,Alabama,WHOLESALE,30-34 employees
01,50--,13,87,106,2761,,77020,,905133,,Alabama,WHOLESALE,35-39 employees
01,50--,14,50,69,1608,,39202,,427100,,Alabama,WHOLESALE,40-44 employees
01,50--,15,53,66,1672,,46794,,484847,,Alabama,WHOLESALE,45-49 employees
01,50--,16,34,44,1143,,35333,,386135,,Alabama,WHOLESALE,50-54 employees
01,50--,17,36,63,1374,,42008,,406858,,Alabama,WHOLESALE,55-59 employees
01,50--,18,33,45,1570,,43459,,555567,,Alabama,WHOLESALE,60-64 employees
01,50--,19,16,29,599,,17000,,179646,,Alabama,WHOLESALE,65-69 employees
01,50--,20,20,31,1136,,34699,,262127,,Alabama,WHOLESALE,70-74 employees
01,50--,21,18,21,685,,16256,,211936,,Alabama,WHOLESALE,75-79 employees
01,50--,22,15,22,707,,27481,,644964,,Alabama,WHOLESALE,80-84 employees
01,50--,23,21,27,933,,26832,,323847,,Alabama,WHOLESALE,85-89 employees
01,50--,24,17,31,1234,,42656,,512382,,Alabama,WHOLESALE,90-94 employees
01,50--,25,9,14,269,,9358,,92926,,Alabama,WHOLESALE,95-99 employees
01,50--,27,5812,6306,64511,,1853404,,24233951,,Alabama,WHOLESALE,< 500 employees
01,50--,29,87,274,5746,,170363,,2299070,,Alabama,WHOLESALE,500-999 employees
